"","ID","Sex","Race","Age","Range","X","trial_num","image_ID_targets","image_ID_pairs","response_pairs","target_global","target_local","target_number","target_spacing","target_confound","pair_left_global","pair_left_local","pair_left_number","pair_right_global","pair_right_local","pair_right_number","choice","choice_number","global","local","GminusL","LG_group"
"153","blg019","M","Multiracial (white and Asian)",5,"5",11,11,"5.png","1.png","z","square","square",4,"spaced",0,"triangle","square",6,"square","triangle",9,"local",0,2,21,-19,"local"
"154","blg019","M","Multiracial (white and Asian)",5,"5",12,12,"5_R.png","1_R.png","m","square","square",4,"spaced",0,"square","triangle",9,"triangle","square",6,"local",0,2,21,-19,"local"
"155","blg019","M","Multiracial (white and Asian)",5,"5",13,13,"9.png","3.png","m","square","square",9,"unspaced",0,"square","triangle",4,"triangle","square",3,"local",0,2,21,-19,"local"
"156","blg019","M","Multiracial (white and Asian)",5,"5",14,14,"10_R.png","4_R.png","z","square","triangle",9,"unspaced",0,"square","square",4,"triangle","triangle",3,"global",1,2,21,-19,"local"
"157","blg019","M","Multiracial (white and Asian)",5,"5",15,15,"4.png","2.png","m","triangle","square",3,"unspaced",0,"triangle","triangle",6,"square","square",9,"local",0,2,21,-19,"local"
"158","blg019","M","Multiracial (white and Asian)",5,"5",16,16,"10.png","4.png","z","square","triangle",9,"unspaced",0,"triangle","triangle",3,"square","square",4,"local",0,2,21,-19,"local"
"159","blg019","M","Multiracial (white and Asian)",5,"5",17,17,"11_R.png","3_R.png","m","triangle","triangle",6,"unspaced",0,"triangle","square",3,"square","triangle",4,"local",0,2,21,-19,"local"
"160","blg019","M","Multiracial (white and Asian)",5,"5",18,18,"8.png","2.png","m","triangle","square",3,"spaced",0,"triangle","triangle",6,"square","square",9,"local",0,2,21,-19,"local"
"161","blg019","M","Multiracial (white and Asian)",5,"5",19,19,"3_R.png","1_R.png","z","triangle","triangle",3,"unspaced",0,"square","triangle",9,"triangle","square",6,"local",0,2,21,-19,"local"
"162","blg019","M","Multiracial (white and Asian)",5,"5",20,20,"8_R.png","2_R.png","m","triangle","square",3,"spaced",0,"square","square",9,"triangle","triangle",6,"global",1,2,21,-19,"local"
"163","blg019","M","Multiracial (white and Asian)",5,"5",21,21,"7_R.png","1_R.png","z","triangle","triangle",3,"spaced",0,"square","triangle",9,"triangle","square",6,"local",0,2,21,-19,"local"
"164","blg019","M","Multiracial (white and Asian)",5,"5",22,22,"9_R.png","3_R.png","z","square","square",9,"unspaced",0,"triangle","square",3,"square","triangle",4,"local",0,2,21,-19,"local"
"165","blg019","M","Multiracial (white and Asian)",5,"5",23,23,"2_R.png","2_R.png","m","square","triangle",4,"unspaced",0,"square","square",9,"triangle","triangle",6,"local",0,2,21,-19,"local"
"166","blg020","M","White",5,"5",1,1,"2_R.png","2_R.png","m","square","triangle",4,"unspaced",0,"square","square",9,"triangle","triangle",6,"local",0,10,10,0,"local"
"167","blg020","M","White",5,"5",2,2,"12.png","4.png","z","triangle","square",6,"unspaced",0,"triangle","triangle",3,"square","square",4,"global",1,10,10,0,"local"
"168","blg020","M","White",5,"5",3,3,"4.png","2.png","z","triangle","square",3,"unspaced",0,"triangle","triangle",6,"square","square",9,"global",1,10,10,0,"local"
"169","blg020","M","White",5,"5",4,4,"4_R.png","2_R.png","m","triangle","square",3,"unspaced",0,"square","square",9,"triangle","triangle",6,"global",1,10,10,0,"local"
"170","blg020","M","White",5,"5",5,5,"3.png","1.png","z","triangle","triangle",3,"unspaced",0,"triangle","square",6,"square","triangle",9,"global",1,10,10,0,"local"
"171","blg020","M","White",5,"5",6,6,"11_R.png","3_R.png","z","triangle","triangle",6,"unspaced",0,"triangle","square",3,"square","triangle",4,"global",1,10,10,0,"local"
"172","blg020","M","White",5,"5",7,7,"11.png","3.png","m","triangle","triangle",6,"unspaced",0,"square","triangle",4,"triangle","square",3,"global",1,10,10,0,"local"
"173","blg020","M","White",5,"5",8,8,"3_R.png","1_R.png","z","triangle","triangle",3,"unspaced",0,"square","triangle",9,"triangle","square",6,"local",0,10,10,0,"local"
"174","blg020","M","White",5,"5",9,9,"8.png","2.png","m","triangle","square",3,"spaced",0,"triangle","triangle",6,"square","square",9,"local",0,10,10,0,"local"
"175","blg020","M","White",5,"5",10,10,"12_R.png","4_R.png","m","triangle","square",6,"unspaced",0,"square","square",4,"triangle","triangle",3,"global",1,10,10,0,"local"
"176","blg020","M","White",5,"5",11,11,"6.png","2.png","m","square","triangle",4,"spaced",0,"triangle","triangle",6,"square","square",9,"global",1,10,10,0,"local"
"177","blg020","M","White",5,"5",13,13,"2.png","2.png","z","square","triangle",4,"unspaced",0,"triangle","triangle",6,"square","square",9,"local",0,10,10,0,"local"
"178","blg020","M","White",5,"5",14,14,"7.png","1.png","z","triangle","triangle",3,"spaced",0,"triangle","square",6,"square","triangle",9,"global",1,10,10,0,"local"
"179","blg020","M","White",5,"5",15,15,"7_R.png","1_R.png","z","triangle","triangle",3,"spaced",0,"square","triangle",9,"triangle","square",6,"local",0,10,10,0,"local"
"180","blg020","M","White",5,"5",16,16,"5.png","1.png","z","square","square",4,"spaced",0,"triangle","square",6,"square","triangle",9,"local",0,10,10,0,"local"
"181","blg020","M","White",5,"5",17,17,"9.png","3.png","z","square","square",9,"unspaced",0,"square","triangle",4,"triangle","square",3,"global",1,10,10,0,"local"
"182","blg020","M","White",5,"5",18,18,"1.png","1.png","z","square","square",4,"unspaced",0,"triangle","square",6,"square","triangle",9,"local",0,10,10,0,"local"
"183","blg020","M","White",5,"5",19,19,"10_R.png","4_R.png","m","square","triangle",9,"unspaced",0,"square","square",4,"triangle","triangle",3,"local",0,10,10,0,"local"
"184","blg020","M","White",5,"5",20,20,"6_R.png","2_R.png","m","square","triangle",4,"spaced",0,"square","square",9,"triangle","triangle",6,"local",0,10,10,0,"local"
"185","blg020","M","White",5,"5",21,21,"10.png","4.png","z","square","triangle",9,"unspaced",0,"triangle","triangle",3,"square","square",4,"local",0,10,10,0,"local"
"186","blg042","F","Asian",5,"5",1,1,"9_R.png","3_R.png","z","square","square",9,"unspaced",0,"triangle","square",3,"square","triangle",4,"local",0,18,6,12,"global"
"187","blg042","F","Asian",5,"5",2,2,"1_R.png","1_R.png","m","square","square",4,"unspaced",0,"square","triangle",9,"triangle","square",6,"local",0,18,6,12,"global"
"188","blg042","F","Asian",5,"5",3,3,"4_R.png","2_R.png","z","triangle","square",3,"unspaced",0,"square","square",9,"triangle","triangle",6,"local",0,18,6,12,"global"
"189","blg042","F","Asian",5,"5",4,4,"3.png","1.png","m","triangle","triangle",3,"unspaced",0,"triangle","square",6,"square","triangle",9,"local",0,18,6,12,"global"
"190","blg042","F","Asian",5,"5",5,5,"9.png","3.png","z","square","square",9,"unspaced",0,"square","triangle",4,"triangle","square",3,"global",1,18,6,12,"global"
"191","blg042","F","Asian",5,"5",6,6,"11.png","3.png","m","triangle","triangle",6,"unspaced",0,"square","triangle",4,"triangle","square",3,"global",1,18,6,12,"global"
"192","blg042","F","Asian",5,"5",7,7,"7.png","1.png","z","triangle","triangle",3,"spaced",0,"triangle","square",6,"square","triangle",9,"global",1,18,6,12,"global"
"193","blg042","F","Asian",5,"5",8,8,"10_R.png","4_R.png","z","square","triangle",9,"unspaced",0,"square","square",4,"triangle","triangle",3,"global",1,18,6,12,"global"
"194","blg042","F","Asian",5,"5",9,9,"8_R.png","2_R.png","m","triangle","square",3,"spaced",0,"square","square",9,"triangle","triangle",6,"global",1,18,6,12,"global"
"195","blg042","F","Asian",5,"5",10,10,"2_R.png","2_R.png","z","square","triangle",4,"unspaced",0,"square","square",9,"triangle","triangle",6,"global",1,18,6,12,"global"
"196","blg042","F","Asian",5,"5",11,11,"10.png","4.png","m","square","triangle",9,"unspaced",0,"triangle","triangle",3,"square","square",4,"global",1,18,6,12,"global"
"197","blg042","F","Asian",5,"5",12,12,"1.png","1.png","z","square","square",4,"unspaced",0,"triangle","square",6,"square","triangle",9,"local",0,18,6,12,"global"
"198","blg042","F","Asian",5,"5",13,13,"7_R.png","1_R.png","m","triangle","triangle",3,"spaced",0,"square","triangle",9,"triangle","square",6,"global",1,18,6,12,"global"
"199","blg042","F","Asian",5,"5",14,14,"2.png","2.png","m","square","triangle",4,"unspaced",0,"triangle","triangle",6,"square","square",9,"global",1,18,6,12,"global"
"200","blg042","F","Asian",5,"5",15,15,"6.png","2.png","z","square","triangle",4,"spaced",0,"triangle","triangle",6,"square","square",9,"local",0,18,6,12,"global"
"201","blg042","F","Asian",5,"5",16,16,"6_R.png","2_R.png","z","square","triangle",4,"spaced",0,"square","square",9,"triangle","triangle",6,"global",1,18,6,12,"global"
"202","blg042","F","Asian",5,"5",17,17,"5.png","1.png","m","square","square",4,"spaced",0,"triangle","square",6,"square","triangle",9,"global",1,18,6,12,"global"
"203","blg042","F","Asian",5,"5",18,18,"8.png","2.png","z","triangle","square",3,"spaced",0,"triangle","triangle",6,"square","square",9,"global",1,18,6,12,"global"
"204","blg042","F","Asian",5,"5",19,19,"12.png","4.png","z","triangle","square",6,"unspaced",0,"triangle","triangle",3,"square","square",4,"global",1,18,6,12,"global"
"205","blg042","F","Asian",5,"5",20,20,"5_R.png","1_R.png","z","square","square",4,"spaced",0,"square","triangle",9,"triangle","square",6,"global",1,18,6,12,"global"
"206","blg042","F","Asian",5,"5",21,21,"4.png","2.png","z","triangle","square",3,"unspaced",0,"triangle","triangle",6,"square","square",9,"global",1,18,6,12,"global"
"207","blg042","F","Asian",5,"5",22,22,"11_R.png","3_R.png","z","triangle","triangle",6,"unspaced",0,"triangle","square",3,"square","triangle",4,"global",1,18,6,12,"global"
"208","blg042","F","Asian",5,"5",23,23,"12_R.png","4_R.png","m","triangle","square",6,"unspaced",0,"square","square",4,"triangle","triangle",3,"global",1,18,6,12,"global"
"209","blg042","F","Asian",5,"5",24,24,"3_R.png","1_R.png","m","triangle","triangle",3,"unspaced",0,"square","triangle",9,"triangle","square",6,"global",1,18,6,12,"global"
"210","blg077","M","white",5,"5",2,2,"12_R.png","4_R.png","m","triangle","square",6,"unspaced",0,"square","square",4,"triangle","triangle",3,"global",1,9,14,-5,"local"
"211","blg077","M","white",5,"5",3,3,"4_R.png","2_R.png","m","triangle","square",3,"unspaced",0,"square","square",9,"triangle","triangle",6,"global",1,9,14,-5,"local"
"212","blg077","M","white",5,"5",4,4,"9_R.png","3_R.png","z","square","square",9,"unspaced",0,"triangle","square",3,"square","triangle",4,"local",0,9,14,-5,"local"
"213","blg077","M","white",5,"5",5,5,"7.png","1.png","z","triangle","triangle",3,"spaced",0,"triangle","square",6,"square","triangle",9,"global",1,9,14,-5,"local"
"214","blg077","M","white",5,"5",6,6,"9.png","3.png","m","square","square",9,"unspaced",0,"square","triangle",4,"triangle","square",3,"local",0,9,14,-5,"local"
"215","blg077","M","white",5,"5",7,7,"1.png","1.png","z","square","square",4,"unspaced",0,"triangle","square",6,"square","triangle",9,"local",0,9,14,-5,"local"
"216","blg077","M","white",5,"5",8,8,"2.png","2.png","z","square","triangle",4,"unspaced",0,"triangle","triangle",6,"square","square",9,"local",0,9,14,-5,"local"
"217","blg077","M","white",5,"5",9,9,"7_R.png","1_R.png","z","triangle","triangle",3,"spaced",0,"square","triangle",9,"triangle","square",6,"local",0,9,14,-5,"local"
"218","blg077","M","white",5,"5",10,10,"1_R.png","1_R.png","m","square","square",4,"unspaced",0,"square","triangle",9,"triangle","square",6,"local",0,9,14,-5,"local"
"219","blg077","M","white",5,"5",11,11,"8_R.png","2_R.png","m","triangle","square",3,"spaced",0,"square","square",9,"triangle","triangle",6,"global",1,9,14,-5,"local"
"220","blg077","M","white",5,"5",12,12,"5_R.png","1_R.png","z","square","square",4,"spaced",0,"square","triangle",9,"triangle","square",6,"global",1,9,14,-5,"local"
"221","blg077","M","white",5,"5",13,13,"11_R.png","3_R.png","m","triangle","triangle",6,"unspaced",0,"triangle","square",3,"square","triangle",4,"local",0,9,14,-5,"local"
"222","blg077","M","white",5,"5",14,14,"4.png","2.png","m","triangle","square",3,"unspaced",0,"triangle","triangle",6,"square","square",9,"local",0,9,14,-5,"local"
"223","blg077","M","white",5,"5",15,15,"6.png","2.png","z","square","triangle",4,"spaced",0,"triangle","triangle",6,"square","square",9,"local",0,9,14,-5,"local"
"224","blg077","M","white",5,"5",16,16,"8.png","2.png","z","triangle","square",3,"spaced",0,"triangle","triangle",6,"square","square",9,"global",1,9,14,-5,"local"
"225","blg077","M","white",5,"5",17,17,"11.png","3.png","m","triangle","triangle",6,"unspaced",0,"square","triangle",4,"triangle","square",3,"global",1,9,14,-5,"local"
"226","blg077","M","white",5,"5",18,18,"5.png","1.png","z","square","square",4,"spaced",0,"triangle","square",6,"square","triangle",9,"local",0,9,14,-5,"local"
"227","blg077","M","white",5,"5",19,19,"10.png","4.png","m","square","triangle",9,"unspaced",0,"triangle","triangle",3,"square","square",4,"global",1,9,14,-5,"local"
"228","blg077","M","white",5,"5",20,20,"10_R.png","4_R.png","z","square","triangle",9,"unspaced",0,"square","square",4,"triangle","triangle",3,"global",1,9,14,-5,"local"
"229","blg077","M","white",5,"5",21,21,"3.png","1.png","m","triangle","triangle",3,"unspaced",0,"triangle","square",6,"square","triangle",9,"local",0,9,14,-5,"local"
"230","blg077","M","white",5,"5",22,22,"6_R.png","2_R.png","m","square","triangle",4,"spaced",0,"square","square",9,"triangle","triangle",6,"local",0,9,14,-5,"local"
"231","blg077","M","white",5,"5",23,23,"3_R.png","1_R.png","z","triangle","triangle",3,"unspaced",0,"square","triangle",9,"triangle","square",6,"local",0,9,14,-5,"local"
"232","blg077","M","white",5,"5",24,24,"2_R.png","2_R.png","m","square","triangle",4,"unspaced",0,"square","square",9,"triangle","triangle",6,"local",0,9,14,-5,"local"
"233","blg085","M","Latino(a)/ Hispanic (white)",5,"5",2,2,"4_R.png","2_R.png","z","triangle","square",3,"unspaced",0,"square","square",9,"triangle","triangle",6,"local",0,0,22,-22,"local"
"234","blg085","M","Latino(a)/ Hispanic (white)",5,"5",3,3,"12.png","4.png","m","triangle","square",6,"unspaced",0,"triangle","triangle",3,"square","square",4,"local",0,0,22,-22,"local"
"235","blg085","M","Latino(a)/ Hispanic (white)",5,"5",4,4,"5_R.png","1_R.png","m","square","square",4,"spaced",0,"square","triangle",9,"triangle","square",6,"local",0,0,22,-22,"local"
"236","blg085","M","Latino(a)/ Hispanic (white)",5,"5",5,5,"2_R.png","2_R.png","m","square","triangle",4,"unspaced",0,"square","square",9,"triangle","triangle",6,"local",0,0,22,-22,"local"
"237","blg085","M","Latino(a)/ Hispanic (white)",5,"5",6,6,"8_R.png","2_R.png","z","triangle","square",3,"spaced",0,"square","square",9,"triangle","triangle",6,"local",0,0,22,-22,"local"
"238","blg085","M","Latino(a)/ Hispanic (white)",5,"5",7,7,"4.png","2.png","m","triangle","square",3,"unspaced",0,"triangle","triangle",6,"square","square",9,"local",0,0,22,-22,"local"
"239","blg085","M","Latino(a)/ Hispanic (white)",5,"5",8,8,"7_R.png","1_R.png","z","triangle","triangle",3,"spaced",0,"square","triangle",9,"triangle","square",6,"local",0,0,22,-22,"local"
"240","blg085","M","Latino(a)/ Hispanic (white)",5,"5",9,9,"6_R.png","2_R.png","m","square","triangle",4,"spaced",0,"square","square",9,"triangle","triangle",6,"local",0,0,22,-22,"local"
"241","blg085","M","Latino(a)/ Hispanic (white)",5,"5",10,10,"11_R.png","3_R.png","m","triangle","triangle",6,"unspaced",0,"triangle","square",3,"square","triangle",4,"local",0,0,22,-22,"local"
"242","blg085","M","Latino(a)/ Hispanic (white)",5,"5",11,11,"3.png","1.png","m","triangle","triangle",3,"unspaced",0,"triangle","square",6,"square","triangle",9,"local",0,0,22,-22,"local"
"243","blg085","M","Latino(a)/ Hispanic (white)",5,"5",12,12,"3_R.png","1_R.png","z","triangle","triangle",3,"unspaced",0,"square","triangle",9,"triangle","square",6,"local",0,0,22,-22,"local"
"244","blg085","M","Latino(a)/ Hispanic (white)",5,"5",13,13,"10_R.png","4_R.png","m","square","triangle",9,"unspaced",0,"square","square",4,"triangle","triangle",3,"local",0,0,22,-22,"local"
"245","blg085","M","Latino(a)/ Hispanic (white)",5,"5",14,14,"11.png","3.png","z","triangle","triangle",6,"unspaced",0,"square","triangle",4,"triangle","square",3,"local",0,0,22,-22,"local"
"246","blg085","M","Latino(a)/ Hispanic (white)",5,"5",15,15,"5.png","1.png","z","square","square",4,"spaced",0,"triangle","square",6,"square","triangle",9,"local",0,0,22,-22,"local"
"247","blg085","M","Latino(a)/ Hispanic (white)",5,"5",16,16,"7.png","1.png","m","triangle","triangle",3,"spaced",0,"triangle","square",6,"square","triangle",9,"local",0,0,22,-22,"local"
"248","blg085","M","Latino(a)/ Hispanic (white)",5,"5",17,17,"9_R.png","3_R.png","z","square","square",9,"unspaced",0,"triangle","square",3,"square","triangle",4,"local",0,0,22,-22,"local"
"249","blg085","M","Latino(a)/ Hispanic (white)",5,"5",18,18,"8.png","2.png","m","triangle","square",3,"spaced",0,"triangle","triangle",6,"square","square",9,"local",0,0,22,-22,"local"
"250","blg085","M","Latino(a)/ Hispanic (white)",5,"5",19,19,"12_R.png","4_R.png","z","triangle","square",6,"unspaced",0,"square","square",4,"triangle","triangle",3,"local",0,0,22,-22,"local"
"251","blg085","M","Latino(a)/ Hispanic (white)",5,"5",21,21,"10.png","4.png","z","square","triangle",9,"unspaced",0,"triangle","triangle",3,"square","square",4,"local",0,0,22,-22,"local"
"252","blg085","M","Latino(a)/ Hispanic (white)",5,"5",22,22,"6.png","2.png","z","square","triangle",4,"spaced",0,"triangle","triangle",6,"square","square",9,"local",0,0,22,-22,"local"
"253","blg085","M","Latino(a)/ Hispanic (white)",5,"5",23,23,"9.png","3.png","m","square","square",9,"unspaced",0,"square","triangle",4,"triangle","square",3,"local",0,0,22,-22,"local"
"254","blg085","M","Latino(a)/ Hispanic (white)",5,"5",24,24,"1.png","1.png","z","square","square",4,"unspaced",0,"triangle","square",6,"square","triangle",9,"local",0,0,22,-22,"local"
"255","blg087","F","white",5,"5",1,1,"5_R.png","1_R.png","m","square","square",4,"spaced",0,"square","triangle",9,"triangle","square",6,"local",0,0,24,-24,"local"
"256","blg087","F","white",5,"5",2,2,"2.png","2.png","z","square","triangle",4,"unspaced",0,"triangle","triangle",6,"square","square",9,"local",0,0,24,-24,"local"
"257","blg087","F","white",5,"5",3,3,"4_R.png","2_R.png","z","triangle","square",3,"unspaced",0,"square","square",9,"triangle","triangle",6,"local",0,0,24,-24,"local"
"258","blg087","F","white",5,"5",4,4,"8.png","2.png","m","triangle","square",3,"spaced",0,"triangle","triangle",6,"square","square",9,"local",0,0,24,-24,"local"
"259","blg087","F","white",5,"5",5,5,"12_R.png","4_R.png","z","triangle","square",6,"unspaced",0,"square","square",4,"triangle","triangle",3,"local",0,0,24,-24,"local"
"260","blg087","F","white",5,"5",6,6,"10_R.png","4_R.png","m","square","triangle",9,"unspaced",0,"square","square",4,"triangle","triangle",3,"local",0,0,24,-24,"local"
"261","blg087","F","white",5,"5",7,7,"6.png","2.png","z","square","triangle",4,"spaced",0,"triangle","triangle",6,"square","square",9,"local",0,0,24,-24,"local"
"262","blg087","F","white",5,"5",8,8,"11_R.png","3_R.png","m","triangle","triangle",6,"unspaced",0,"triangle","square",3,"square","triangle",4,"local",0,0,24,-24,"local"
"263","blg087","F","white",5,"5",9,9,"7.png","1.png","m","triangle","triangle",3,"spaced",0,"triangle","square",6,"square","triangle",9,"local",0,0,24,-24,"local"
