"","ID","Age","Range","Race","Sex","X","trial_type","stimulus","response","left_image","right_image","correct_response","correct","sound","shape_choice"
"150","blg014",8,"6 to 8","Multiracial (white and Asian)","M",22,"bouba-kiki","sound/gaga_rep.wav","m","[""img/kiki_3_L_white.png""]","[""img/bouba_3_L_white.png""]","m",1,"round",1
"151","blg014",8,"6 to 8","Multiracial (white and Asian)","M",23,"bouba-kiki","sound/teetee.wav","z","[""img/kiki_3_S_white.png""]","[""img/bouba_3_S_white.png""]","z",1,"spiky",0
"152","blg014",8,"6 to 8","Multiracial (white and Asian)","M",24,"bouba-kiki","sound/baba_rep.wav","m","[""img/kiki_3_S_white.png""]","[""img/bouba_3_S_white.png""]","m",1,"round",1
"153","blg014",8,"6 to 8","Multiracial (white and Asian)","M",25,"bouba-kiki","sound/keekee.wav","m","[""img/bouba_7_S_white.png""]","[""img/kiki_7_S_white.png""]","m",1,"spiky",0
"154","blg014",8,"6 to 8","Multiracial (white and Asian)","M",26,"bouba-kiki","sound/teetee.wav","z","[""img/bouba_7_L_white.png""]","[""img/kiki_7_L_white.png""]","m",0,"spiky",1
"155","blg014",8,"6 to 8","Multiracial (white and Asian)","M",27,"bouba-kiki","sound/keekee.wav","z","[""img/kiki_7_L_white.png""]","[""img/bouba_7_L_white.png""]","z",1,"spiky",0
"156","blg014",8,"6 to 8","Multiracial (white and Asian)","M",28,"bouba-kiki","sound/gaga_rep.wav","z","[""img/bouba_7_S_white.png""]","[""img/kiki_7_S_white.png""]","z",1,"round",1
"157","blg014",8,"6 to 8","Multiracial (white and Asian)","M",29,"bouba-kiki","sound/baba_rep.wav","m","[""img/bouba_7_S_white.png""]","[""img/kiki_7_S_white.png""]","z",0,"round",0
"158","blg014",8,"6 to 8","Multiracial (white and Asian)","M",30,"bouba-kiki","sound/baba_rep.wav","m","[""img/bouba_7_L_white.png""]","[""img/kiki_7_L_white.png""]","z",0,"round",0
"159","blg014",8,"6 to 8","Multiracial (white and Asian)","M",31,"bouba-kiki","sound/gaga_rep.wav","z","[""img/bouba_3_S_white.png""]","[""img/kiki_3_S_white.png""]","z",1,"round",1
"160","blg014",8,"6 to 8","Multiracial (white and Asian)","M",32,"bouba-kiki","sound/baba_rep.wav","m","[""img/kiki_3_L_white.png""]","[""img/bouba_3_L_white.png""]","m",1,"round",1
"161","blg015",6,"6 to 8","White","F",1,"bouba-kiki","sound/baba_rep.wav","z","[""img/bouba_3_S_white.png""]","[""img/kiki_3_S_white.png""]","z",1,"round",1
"162","blg015",6,"6 to 8","White","F",2,"bouba-kiki","sound/teetee.wav","m","[""img/kiki_7_L_white.png""]","[""img/bouba_7_L_white.png""]","z",0,"spiky",1
"163","blg015",6,"6 to 8","White","F",3,"bouba-kiki","sound/gaga_rep.wav","z","[""img/kiki_3_S_white.png""]","[""img/bouba_3_S_white.png""]","m",0,"round",0
"164","blg015",6,"6 to 8","White","F",4,"bouba-kiki","sound/teetee.wav","m","[""img/bouba_7_S_white.png""]","[""img/kiki_7_S_white.png""]","m",1,"spiky",0
"165","blg015",6,"6 to 8","White","F",5,"bouba-kiki","sound/keekee.wav","z","[""img/bouba_7_L_white.png""]","[""img/kiki_7_L_white.png""]","m",0,"spiky",1
"166","blg015",6,"6 to 8","White","F",6,"bouba-kiki","sound/gaga_rep.wav","z","[""img/kiki_3_L_white.png""]","[""img/bouba_3_L_white.png""]","m",0,"round",0
"167","blg015",6,"6 to 8","White","F",7,"bouba-kiki","sound/gaga_rep.wav","z","[""img/bouba_7_S_white.png""]","[""img/kiki_7_S_white.png""]","z",1,"round",1
"168","blg015",6,"6 to 8","White","F",8,"bouba-kiki","sound/keekee.wav","m","[""img/kiki_3_S_white.png""]","[""img/bouba_3_S_white.png""]","z",0,"spiky",1
"169","blg015",6,"6 to 8","White","F",9,"bouba-kiki","sound/gaga_rep.wav","z","[""img/bouba_7_L_white.png""]","[""img/kiki_7_L_white.png""]","z",1,"round",1
"170","blg015",6,"6 to 8","White","F",10,"bouba-kiki","sound/baba_rep.wav","m","[""img/kiki_3_L_white.png""]","[""img/bouba_3_L_white.png""]","m",1,"round",1
"171","blg015",6,"6 to 8","White","F",11,"bouba-kiki","sound/keekee.wav","m","[""img/kiki_7_S_white.png""]","[""img/bouba_7_S_white.png""]","z",0,"spiky",1
"172","blg015",6,"6 to 8","White","F",12,"bouba-kiki","sound/baba_rep.wav","z","[""img/kiki_7_S_white.png""]","[""img/bouba_7_S_white.png""]","m",0,"round",0
"173","blg015",6,"6 to 8","White","F",13,"bouba-kiki","sound/teetee.wav","z","[""img/bouba_3_L_white.png""]","[""img/kiki_3_L_white.png""]","m",0,"spiky",1
"174","blg015",6,"6 to 8","White","F",14,"bouba-kiki","sound/teetee.wav","z","[""img/kiki_3_S_white.png""]","[""img/bouba_3_S_white.png""]","z",1,"spiky",0
"175","blg015",6,"6 to 8","White","F",15,"bouba-kiki","sound/keekee.wav","z","[""img/bouba_3_L_white.png""]","[""img/kiki_3_L_white.png""]","m",0,"spiky",1
"176","blg015",6,"6 to 8","White","F",16,"bouba-kiki","sound/baba_rep.wav","z","[""img/bouba_7_L_white.png""]","[""img/kiki_7_L_white.png""]","z",1,"round",1
"177","blg015",6,"6 to 8","White","F",17,"bouba-kiki","sound/baba_rep.wav","z","[""img/kiki_3_S_white.png""]","[""img/bouba_3_S_white.png""]","m",0,"round",0
"178","blg015",6,"6 to 8","White","F",18,"bouba-kiki","sound/teetee.wav","m","[""img/bouba_7_L_white.png""]","[""img/kiki_7_L_white.png""]","m",1,"spiky",0
"179","blg015",6,"6 to 8","White","F",19,"bouba-kiki","sound/gaga_rep.wav","z","[""img/bouba_3_S_white.png""]","[""img/kiki_3_S_white.png""]","z",1,"round",1
"180","blg015",6,"6 to 8","White","F",20,"bouba-kiki","sound/teetee.wav","m","[""img/kiki_7_S_white.png""]","[""img/bouba_7_S_white.png""]","z",0,"spiky",1
"181","blg015",6,"6 to 8","White","F",21,"bouba-kiki","sound/keekee.wav","z","[""img/kiki_7_L_white.png""]","[""img/bouba_7_L_white.png""]","z",1,"spiky",0
"182","blg015",6,"6 to 8","White","F",22,"bouba-kiki","sound/gaga_rep.wav","m","[""img/bouba_3_L_white.png""]","[""img/kiki_3_L_white.png""]","z",0,"round",0
"183","blg015",6,"6 to 8","White","F",23,"bouba-kiki","sound/gaga_rep.wav","z","[""img/kiki_7_S_white.png""]","[""img/bouba_7_S_white.png""]","m",0,"round",0
"184","blg015",6,"6 to 8","White","F",24,"bouba-kiki","sound/keekee.wav","m","[""img/bouba_3_S_white.png""]","[""img/kiki_3_S_white.png""]","m",1,"spiky",0
"185","blg015",6,"6 to 8","White","F",25,"bouba-kiki","sound/gaga_rep.wav","z","[""img/kiki_7_L_white.png""]","[""img/bouba_7_L_white.png""]","m",0,"round",0
"186","blg015",6,"6 to 8","White","F",26,"bouba-kiki","sound/baba_rep.wav","m","[""img/bouba_3_L_white.png""]","[""img/kiki_3_L_white.png""]","z",0,"round",0
"187","blg015",6,"6 to 8","White","F",27,"bouba-kiki","sound/keekee.wav","z","[""img/bouba_7_S_white.png""]","[""img/kiki_7_S_white.png""]","m",0,"spiky",1
"188","blg015",6,"6 to 8","White","F",28,"bouba-kiki","sound/baba_rep.wav","m","[""img/bouba_7_S_white.png""]","[""img/kiki_7_S_white.png""]","z",0,"round",0
"189","blg015",6,"6 to 8","White","F",29,"bouba-kiki","sound/teetee.wav","z","[""img/kiki_3_L_white.png""]","[""img/bouba_3_L_white.png""]","z",1,"spiky",0
"190","blg015",6,"6 to 8","White","F",30,"bouba-kiki","sound/teetee.wav","z","[""img/bouba_3_S_white.png""]","[""img/kiki_3_S_white.png""]","m",0,"spiky",1
"191","blg015",6,"6 to 8","White","F",31,"bouba-kiki","sound/keekee.wav","m","[""img/kiki_3_L_white.png""]","[""img/bouba_3_L_white.png""]","z",0,"spiky",1
"192","blg015",6,"6 to 8","White","F",32,"bouba-kiki","sound/baba_rep.wav","m","[""img/kiki_7_L_white.png""]","[""img/bouba_7_L_white.png""]","m",1,"round",1
"193","blg016",6,"6 to 8","White","M",1,"bouba-kiki","sound/baba_rep.wav","z","[""img/bouba_7_L_white.png""]","[""img/kiki_7_L_white.png""]","z",1,"round",1
"194","blg016",6,"6 to 8","White","M",2,"bouba-kiki","sound/teetee.wav","z","[""img/kiki_3_L_white.png""]","[""img/bouba_3_L_white.png""]","z",1,"spiky",0
"195","blg016",6,"6 to 8","White","M",3,"bouba-kiki","sound/teetee.wav","z","[""img/bouba_7_S_white.png""]","[""img/kiki_7_S_white.png""]","m",0,"spiky",1
"196","blg016",6,"6 to 8","White","M",4,"bouba-kiki","sound/gaga_rep.wav","m","[""img/kiki_7_L_white.png""]","[""img/bouba_7_L_white.png""]","m",1,"round",1
"197","blg016",6,"6 to 8","White","M",5,"bouba-kiki","sound/gaga_rep.wav","m","[""img/bouba_3_S_white.png""]","[""img/kiki_3_S_white.png""]","z",0,"round",0
"198","blg016",6,"6 to 8","White","M",6,"bouba-kiki","sound/keekee.wav","m","[""img/bouba_3_L_white.png""]","[""img/kiki_3_L_white.png""]","m",1,"spiky",0
"199","blg016",6,"6 to 8","White","M",7,"bouba-kiki","sound/baba_rep.wav","m","[""img/kiki_3_L_white.png""]","[""img/bouba_3_L_white.png""]","m",1,"round",1
"200","blg016",6,"6 to 8","White","M",8,"bouba-kiki","sound/keekee.wav","m","[""img/kiki_3_S_white.png""]","[""img/bouba_3_S_white.png""]","z",0,"spiky",1
"201","blg016",6,"6 to 8","White","M",9,"bouba-kiki","sound/gaga_rep.wav","z","[""img/bouba_3_L_white.png""]","[""img/kiki_3_L_white.png""]","z",1,"round",1
"202","blg016",6,"6 to 8","White","M",10,"bouba-kiki","sound/teetee.wav","z","[""img/bouba_3_S_white.png""]","[""img/kiki_3_S_white.png""]","m",0,"spiky",1
"203","blg016",6,"6 to 8","White","M",11,"bouba-kiki","sound/baba_rep.wav","m","[""img/bouba_3_S_white.png""]","[""img/kiki_3_S_white.png""]","z",0,"round",0
"204","blg016",6,"6 to 8","White","M",12,"bouba-kiki","sound/keekee.wav","m","[""img/kiki_7_S_white.png""]","[""img/bouba_7_S_white.png""]","z",0,"spiky",1
"205","blg016",6,"6 to 8","White","M",13,"bouba-kiki","sound/teetee.wav","z","[""img/kiki_7_L_white.png""]","[""img/bouba_7_L_white.png""]","z",1,"spiky",0
"206","blg016",6,"6 to 8","White","M",14,"bouba-kiki","sound/keekee.wav","m","[""img/bouba_7_L_white.png""]","[""img/kiki_7_L_white.png""]","m",1,"spiky",0
"207","blg016",6,"6 to 8","White","M",15,"bouba-kiki","sound/gaga_rep.wav","z","[""img/kiki_7_S_white.png""]","[""img/bouba_7_S_white.png""]","m",0,"round",0
"208","blg016",6,"6 to 8","White","M",16,"bouba-kiki","sound/baba_rep.wav","z","[""img/kiki_7_S_white.png""]","[""img/bouba_7_S_white.png""]","m",0,"round",0
"209","blg016",6,"6 to 8","White","M",17,"bouba-kiki","sound/baba_rep.wav","m","[""img/kiki_7_L_white.png""]","[""img/bouba_7_L_white.png""]","m",1,"round",1
"210","blg016",6,"6 to 8","White","M",18,"bouba-kiki","sound/teetee.wav","m","[""img/bouba_3_L_white.png""]","[""img/kiki_3_L_white.png""]","m",1,"spiky",0
"211","blg016",6,"6 to 8","White","M",19,"bouba-kiki","sound/teetee.wav","z","[""img/kiki_7_S_white.png""]","[""img/bouba_7_S_white.png""]","z",1,"spiky",0
"212","blg016",6,"6 to 8","White","M",20,"bouba-kiki","sound/gaga_rep.wav","z","[""img/bouba_7_L_white.png""]","[""img/kiki_7_L_white.png""]","z",1,"round",1
"213","blg016",6,"6 to 8","White","M",21,"bouba-kiki","sound/gaga_rep.wav","z","[""img/kiki_3_S_white.png""]","[""img/bouba_3_S_white.png""]","m",0,"round",0
"214","blg016",6,"6 to 8","White","M",22,"bouba-kiki","sound/keekee.wav","z","[""img/kiki_3_L_white.png""]","[""img/bouba_3_L_white.png""]","z",1,"spiky",0
"215","blg016",6,"6 to 8","White","M",23,"bouba-kiki","sound/baba_rep.wav","z","[""img/bouba_3_L_white.png""]","[""img/kiki_3_L_white.png""]","z",1,"round",1
"216","blg016",6,"6 to 8","White","M",24,"bouba-kiki","sound/gaga_rep.wav","z","[""img/kiki_3_L_white.png""]","[""img/bouba_3_L_white.png""]","m",0,"round",0
"217","blg016",6,"6 to 8","White","M",25,"bouba-kiki","sound/teetee.wav","z","[""img/kiki_3_S_white.png""]","[""img/bouba_3_S_white.png""]","z",1,"spiky",0
"218","blg016",6,"6 to 8","White","M",26,"bouba-kiki","sound/baba_rep.wav","z","[""img/kiki_3_S_white.png""]","[""img/bouba_3_S_white.png""]","m",0,"round",0
"219","blg016",6,"6 to 8","White","M",27,"bouba-kiki","sound/keekee.wav","z","[""img/bouba_7_S_white.png""]","[""img/kiki_7_S_white.png""]","m",0,"spiky",1
"220","blg016",6,"6 to 8","White","M",28,"bouba-kiki","sound/teetee.wav","z","[""img/bouba_7_L_white.png""]","[""img/kiki_7_L_white.png""]","m",0,"spiky",1
"221","blg016",6,"6 to 8","White","M",29,"bouba-kiki","sound/keekee.wav","m","[""img/kiki_7_L_white.png""]","[""img/bouba_7_L_white.png""]","z",0,"spiky",1
"222","blg016",6,"6 to 8","White","M",30,"bouba-kiki","sound/gaga_rep.wav","z","[""img/bouba_7_S_white.png""]","[""img/kiki_7_S_white.png""]","z",1,"round",1
"223","blg016",6,"6 to 8","White","M",31,"bouba-kiki","sound/baba_rep.wav","z","[""img/bouba_7_S_white.png""]","[""img/kiki_7_S_white.png""]","z",1,"round",1
"224","blg016",6,"6 to 8","White","M",32,"bouba-kiki","sound/keekee.wav","z","[""img/bouba_3_S_white.png""]","[""img/kiki_3_S_white.png""]","m",0,"spiky",1
"225","blg022",7,"6 to 8","White","F",1,"bouba-kiki","sound/baba_rep.wav","z","[""img/bouba_7_L_white.png""]","[""img/kiki_7_L_white.png""]","z",1,"round",1
"226","blg022",7,"6 to 8","White","F",2,"bouba-kiki","sound/teetee.wav","m","[""img/kiki_3_L_white.png""]","[""img/bouba_3_L_white.png""]","z",0,"spiky",1
"227","blg022",7,"6 to 8","White","F",3,"bouba-kiki","sound/teetee.wav","m","[""img/bouba_7_S_white.png""]","[""img/kiki_7_S_white.png""]","m",1,"spiky",0
"228","blg022",7,"6 to 8","White","F",4,"bouba-kiki","sound/gaga_rep.wav","m","[""img/kiki_7_L_white.png""]","[""img/bouba_7_L_white.png""]","m",1,"round",1
"229","blg022",7,"6 to 8","White","F",5,"bouba-kiki","sound/gaga_rep.wav","z","[""img/bouba_3_S_white.png""]","[""img/kiki_3_S_white.png""]","z",1,"round",1
"230","blg022",7,"6 to 8","White","F",6,"bouba-kiki","sound/keekee.wav","m","[""img/bouba_3_L_white.png""]","[""img/kiki_3_L_white.png""]","m",1,"spiky",0
"231","blg022",7,"6 to 8","White","F",7,"bouba-kiki","sound/baba_rep.wav","m","[""img/kiki_3_L_white.png""]","[""img/bouba_3_L_white.png""]","m",1,"round",1
"232","blg022",7,"6 to 8","White","F",8,"bouba-kiki","sound/keekee.wav","z","[""img/kiki_3_S_white.png""]","[""img/bouba_3_S_white.png""]","z",1,"spiky",0
"233","blg022",7,"6 to 8","White","F",9,"bouba-kiki","sound/gaga_rep.wav","m","[""img/bouba_3_L_white.png""]","[""img/kiki_3_L_white.png""]","z",0,"round",0
"234","blg022",7,"6 to 8","White","F",10,"bouba-kiki","sound/teetee.wav","m","[""img/bouba_3_S_white.png""]","[""img/kiki_3_S_white.png""]","m",1,"spiky",0
"235","blg022",7,"6 to 8","White","F",11,"bouba-kiki","sound/baba_rep.wav","m","[""img/bouba_3_S_white.png""]","[""img/kiki_3_S_white.png""]","z",0,"round",0
"236","blg022",7,"6 to 8","White","F",12,"bouba-kiki","sound/keekee.wav","z","[""img/kiki_7_S_white.png""]","[""img/bouba_7_S_white.png""]","z",1,"spiky",0
"237","blg022",7,"6 to 8","White","F",13,"bouba-kiki","sound/keekee.wav","z","[""img/bouba_7_L_white.png""]","[""img/kiki_7_L_white.png""]","m",0,"spiky",1
"238","blg022",7,"6 to 8","White","F",14,"bouba-kiki","sound/gaga_rep.wav","m","[""img/kiki_7_S_white.png""]","[""img/bouba_7_S_white.png""]","m",1,"round",1
"239","blg022",7,"6 to 8","White","F",15,"bouba-kiki","sound/baba_rep.wav","m","[""img/kiki_7_S_white.png""]","[""img/bouba_7_S_white.png""]","m",1,"round",1
"240","blg022",7,"6 to 8","White","F",16,"bouba-kiki","sound/baba_rep.wav","m","[""img/kiki_7_L_white.png""]","[""img/bouba_7_L_white.png""]","m",1,"round",1
"241","blg022",7,"6 to 8","White","F",17,"bouba-kiki","sound/teetee.wav","m","[""img/bouba_3_L_white.png""]","[""img/kiki_3_L_white.png""]","m",1,"spiky",0
"242","blg022",7,"6 to 8","White","F",18,"bouba-kiki","sound/teetee.wav","z","[""img/kiki_7_S_white.png""]","[""img/bouba_7_S_white.png""]","z",1,"spiky",0
"243","blg022",7,"6 to 8","White","F",19,"bouba-kiki","sound/gaga_rep.wav","z","[""img/bouba_7_L_white.png""]","[""img/kiki_7_L_white.png""]","z",1,"round",1
"244","blg022",7,"6 to 8","White","F",20,"bouba-kiki","sound/gaga_rep.wav","m","[""img/kiki_3_S_white.png""]","[""img/bouba_3_S_white.png""]","m",1,"round",1
"245","blg022",7,"6 to 8","White","F",21,"bouba-kiki","sound/keekee.wav","z","[""img/kiki_3_L_white.png""]","[""img/bouba_3_L_white.png""]","z",1,"spiky",0
"246","blg022",7,"6 to 8","White","F",22,"bouba-kiki","sound/baba_rep.wav","z","[""img/bouba_3_L_white.png""]","[""img/kiki_3_L_white.png""]","z",1,"round",1
"247","blg022",7,"6 to 8","White","F",23,"bouba-kiki","sound/gaga_rep.wav","m","[""img/kiki_3_L_white.png""]","[""img/bouba_3_L_white.png""]","m",1,"round",1
"248","blg022",7,"6 to 8","White","F",24,"bouba-kiki","sound/teetee.wav","z","[""img/kiki_3_S_white.png""]","[""img/bouba_3_S_white.png""]","z",1,"spiky",0
"249","blg022",7,"6 to 8","White","F",25,"bouba-kiki","sound/baba_rep.wav","m","[""img/kiki_3_S_white.png""]","[""img/bouba_3_S_white.png""]","m",1,"round",1
"250","blg022",7,"6 to 8","White","F",26,"bouba-kiki","sound/keekee.wav","z","[""img/bouba_7_S_white.png""]","[""img/kiki_7_S_white.png""]","m",0,"spiky",1
"251","blg022",7,"6 to 8","White","F",27,"bouba-kiki","sound/teetee.wav","m","[""img/bouba_7_L_white.png""]","[""img/kiki_7_L_white.png""]","m",1,"spiky",0
"252","blg022",7,"6 to 8","White","F",28,"bouba-kiki","sound/keekee.wav","z","[""img/kiki_7_L_white.png""]","[""img/bouba_7_L_white.png""]","z",1,"spiky",0
"253","blg022",7,"6 to 8","White","F",29,"bouba-kiki","sound/gaga_rep.wav","z","[""img/bouba_7_S_white.png""]","[""img/kiki_7_S_white.png""]","z",1,"round",1
"254","blg022",7,"6 to 8","White","F",30,"bouba-kiki","sound/baba_rep.wav","z","[""img/bouba_7_S_white.png""]","[""img/kiki_7_S_white.png""]","z",1,"round",1
"255","blg022",7,"6 to 8","White","F",31,"bouba-kiki","sound/teetee.wav","z","[""img/kiki_7_L_white.png""]","[""img/bouba_7_L_white.png""]","z",1,"spiky",0
"256","blg022",7,"6 to 8","White","F",32,"bouba-kiki","sound/keekee.wav","m","[""img/bouba_3_S_white.png""]","[""img/kiki_3_S_white.png""]","m",1,"spiky",0
"257","blg023",11,"9 to 11","White","F",1,"bouba-kiki","sound/baba_rep.wav","z","[""img/bouba_3_S_white.png""]","[""img/kiki_3_S_white.png""]","z",1,"round",1
"258","blg023",11,"9 to 11","White","F",2,"bouba-kiki","sound/teetee.wav","z","[""img/kiki_7_L_white.png""]","[""img/bouba_7_L_white.png""]","z",1,"spiky",0
"259","blg023",11,"9 to 11","White","F",3,"bouba-kiki","sound/gaga_rep.wav","m","[""img/kiki_3_S_white.png""]","[""img/bouba_3_S_white.png""]","m",1,"round",1
"260","blg023",11,"9 to 11","White","F",4,"bouba-kiki","sound/teetee.wav","m","[""img/bouba_7_S_white.png""]","[""img/kiki_7_S_white.png""]","m",1,"spiky",0
"261","blg023",11,"9 to 11","White","F",5,"bouba-kiki","sound/keekee.wav","z","[""img/bouba_7_L_white.png""]","[""img/kiki_7_L_white.png""]","m",0,"spiky",1
"262","blg023",11,"9 to 11","White","F",6,"bouba-kiki","sound/gaga_rep.wav","z","[""img/kiki_3_L_white.png""]","[""img/bouba_3_L_white.png""]","m",0,"round",0
"263","blg023",11,"9 to 11","White","F",7,"bouba-kiki","sound/gaga_rep.wav","z","[""img/bouba_7_S_white.png""]","[""img/kiki_7_S_white.png""]","z",1,"round",1
"264","blg023",11,"9 to 11","White","F",8,"bouba-kiki","sound/keekee.wav","m","[""img/kiki_3_S_white.png""]","[""img/bouba_3_S_white.png""]","z",0,"spiky",1
"265","blg023",11,"9 to 11","White","F",9,"bouba-kiki","sound/gaga_rep.wav","m","[""img/bouba_7_L_white.png""]","[""img/kiki_7_L_white.png""]","z",0,"round",0
"266","blg023",11,"9 to 11","White","F",10,"bouba-kiki","sound/baba_rep.wav","z","[""img/kiki_3_L_white.png""]","[""img/bouba_3_L_white.png""]","m",0,"round",0
"267","blg023",11,"9 to 11","White","F",11,"bouba-kiki","sound/keekee.wav","z","[""img/kiki_7_S_white.png""]","[""img/bouba_7_S_white.png""]","z",1,"spiky",0
"268","blg023",11,"9 to 11","White","F",12,"bouba-kiki","sound/baba_rep.wav","m","[""img/kiki_7_S_white.png""]","[""img/bouba_7_S_white.png""]","m",1,"round",1
"269","blg023",11,"9 to 11","White","F",13,"bouba-kiki","sound/teetee.wav","z","[""img/bouba_3_L_white.png""]","[""img/kiki_3_L_white.png""]","m",0,"spiky",1
"270","blg023",11,"9 to 11","White","F",14,"bouba-kiki","sound/teetee.wav","z","[""img/kiki_3_S_white.png""]","[""img/bouba_3_S_white.png""]","z",1,"spiky",0
"271","blg023",11,"9 to 11","White","F",15,"bouba-kiki","sound/keekee.wav","m","[""img/bouba_3_L_white.png""]","[""img/kiki_3_L_white.png""]","m",1,"spiky",0
"272","blg023",11,"9 to 11","White","F",16,"bouba-kiki","sound/baba_rep.wav","z","[""img/bouba_7_L_white.png""]","[""img/kiki_7_L_white.png""]","z",1,"round",1
"273","blg023",11,"9 to 11","White","F",17,"bouba-kiki","sound/baba_rep.wav","z","[""img/kiki_3_S_white.png""]","[""img/bouba_3_S_white.png""]","m",0,"round",0
"274","blg023",11,"9 to 11","White","F",18,"bouba-kiki","sound/teetee.wav","m","[""img/bouba_7_L_white.png""]","[""img/kiki_7_L_white.png""]","m",1,"spiky",0
"275","blg023",11,"9 to 11","White","F",19,"bouba-kiki","sound/gaga_rep.wav","m","[""img/bouba_3_S_white.png""]","[""img/kiki_3_S_white.png""]","z",0,"round",0
"276","blg023",11,"9 to 11","White","F",20,"bouba-kiki","sound/teetee.wav","z","[""img/kiki_7_S_white.png""]","[""img/bouba_7_S_white.png""]","z",1,"spiky",0
"277","blg023",11,"9 to 11","White","F",21,"bouba-kiki","sound/keekee.wav","m","[""img/kiki_7_L_white.png""]","[""img/bouba_7_L_white.png""]","z",0,"spiky",1
"278","blg023",11,"9 to 11","White","F",22,"bouba-kiki","sound/gaga_rep.wav","z","[""img/bouba_3_L_white.png""]","[""img/kiki_3_L_white.png""]","z",1,"round",1
"279","blg023",11,"9 to 11","White","F",23,"bouba-kiki","sound/gaga_rep.wav","z","[""img/kiki_7_S_white.png""]","[""img/bouba_7_S_white.png""]","m",0,"round",0
"280","blg023",11,"9 to 11","White","F",24,"bouba-kiki","sound/keekee.wav","m","[""img/bouba_3_S_white.png""]","[""img/kiki_3_S_white.png""]","m",1,"spiky",0
"281","blg023",11,"9 to 11","White","F",25,"bouba-kiki","sound/gaga_rep.wav","z","[""img/kiki_7_L_white.png""]","[""img/bouba_7_L_white.png""]","m",0,"round",0
"282","blg023",11,"9 to 11","White","F",26,"bouba-kiki","sound/baba_rep.wav","m","[""img/bouba_3_L_white.png""]","[""img/kiki_3_L_white.png""]","z",0,"round",0
